question,references,corpus_id
What is known about the origins of Borneo elephants based on DNA sequence comparisons?,"[{""content"": ""between DNA sequences of Borneo elephants with those of other Asian elephants settles a longstanding dispute about the origins of these endangered animals\n==== Body\nIntroduction\nElephants "", ""start_index"": 92924, ""end_index"": 93112}, {""content"": "" would have low conservation importance.\n\nConversely, if elephants occurred naturally on Borneo, they would have colonised the island during Pleistocene glaciations, when much of the Sunda shelf w"", ""start_index"": 94465, ""end_index"": 94661}]",chunking_evaluation/pubmed/pubmed.txt
How many unique RNAi phenotypes were detected for each strain during the side-by-side screen of Chromosome I?,"[{""content"": ""variability of RNAi screens, we next screened the clones of Chromosome I using N2 and rrf-3 side by side. We detected phenotypes for 447 clones: 140 were found only in rrf-3, 11 only in N2, and 296 "", ""start_index"": 480022, ""end_index"": 480220}]",chunking_evaluation/pubmed/pubmed.txt
When are the Clps and signal peptidases maximally expressed in P. falciparum?,"[{""content"": ""involved in cellular processing, including a group of Clps and signal peptidases that are all expressed maximally at the late-trophozoite stage (Figure 4B). The timing of these genes may play a "", ""start_index"": 49725, ""end_index"": 49919}]",chunking_evaluation/pubmed/pubmed.txt
"How do RIC scores correlate with cleavage, binding, and recombination data?","[{""content"": ""correlation between RIC scores and our experimental data is striking. The RIC score for J\u03b22.6 RSS is below the threshold (\u221240) for sequences that would be expected to recombine. The addition of "", ""start_index"": 306240, ""end_index"": 306434}, {""content"": ""vivo experiments (A) and in vitro assays (B) are plotted against the RIC scores for the 12-RSS in the respective recombination substrates. Note that the values obtained from the in vitro cleavage "", ""start_index"": 307586, ""end_index"": 307782}]",chunking_evaluation/pubmed/pubmed.txt
How is P. falciparum's gene expression program compared to viruses or phages?,"[{""content"": ""clock-like progression of gene activation is reminiscent of much simple life forms\u2014such as a virus or phage\u2014while unprecedented for a free living organism. Virus and phage behave like a "", ""start_index"": 126992, ""end_index"": 127178}]",chunking_evaluation/pubmed/pubmed.txt
What is known about the apicoplast in Plasmodium falciparum?,"[{""content"": ""mitochondrial genome of Plasmodium falciparum\n J Protozool 1991 38 243 245 1880762\nFichera ME  Roos DS   A plastid organelle as a drug target in apicomplexan parasites Nature 1997 390 407 409 "", ""start_index"": 80375, ""end_index"": 80567}, {""content"": ""antigen is also expressed at preerythrocytic stages and induces antibodies which inhibit sporozoite invasion Mol Biochem Parasitol 2001 112 253 261 11223132\nHayward RE  DeRisi JL  Alfadhli S  Kas"", ""start_index"": 82484, ""end_index"": 82679}]",chunking_evaluation/pubmed/pubmed.txt
What GFP expression analysis method was used to visualize axon projections from circadian neurons?,"[{""content"": ""All molecular and behavioral analyses were conducted on flies entrained at 25\u00b0C.\n\nGFP expression analysis.\nTo visualize the axon projections from circadian neurons, a UAS\u2013mCD8GFP line labeling the cell membrane was crossed with various circadian GAL4 drivers. The progeny brains were dissected in PBS and fixed in 3.7% paraformaldehyde in PEM. After rinses in PBS plus 0.3% Triton and PBS, brains were mounted in Vectashield mounting medium (Vector Laboratories, Burlingame, California, United "", ""start_index"": 158924, ""end_index"": 159418}, {""content"": ""n reagent was removed by prolonged incubation in Tris\u2013HCl buffer (1 M [pH 7.5]) followed by prote"", ""start_index"": 160930, ""end_index"": 161027}]",chunking_evaluation/pubmed/pubmed.txt
What is the effect of the anticonsensus spacer on recombination activity?,"[{""content"": ""a consensus spacer markedly enhances recombination levels over the J\u03b22.6 RSS spacer. We therefore wondered whether the presence of an artificial anticonsensus spacer (Sac) (see Figure 1), containing the least-conserved nucleotide at each position (Ramsden et al. 1994), would impair recombination. In all cases, Sac reduced recombination levels 10- to 20-fold compared to the already inefficient J\u03b22.6 RSS spacer (Figure 3B; compare N to Sac\u2013N, and H\u2013N to H\u2013Sac\u2013N). In our "", ""start_index"": 291121, ""end_index"": 291594}]",chunking_evaluation/pubmed/pubmed.txt
What are the distinct roles of RAG1 and RAG2 in binding the V(D)J recombination signal sequences?,"[{""content"": ""from the V\u03baL8 segment\n\nTCRT-cell receptor.\n==== Refs\nReferences\nAkamatsu Y  Oettinger MA   Distinct roles of RAG1 and RAG2 in binding the V(D)J recombination signal sequences Mol Cell Biol 1998 18 "", ""start_index"": 332478, ""end_index"": 332675}, {""content"": ""an QM  Villey IJ  Schatz DG   Detection of RAG protein\u2013V(D)J recombination signal interactions near the site of DNA cleavage by UV cross-linking Mol Cell Biol 1999 19 3788 3797 10207102\nFanning L  Connor A  Baetz K  Ramsden D  Wu GE   Mouse RSS spacer sequences affect the rate of V(D)J recombina"", ""start_index"": 334134, ""end_index"": 334430}]",chunking_evaluation/pubmed/pubmed.txt
"How many unique genes does Pseudomonas aeruginosa have, and what percentage do they represent of this genome?","[{""content"": ""homologs in other, more distant bacterial species. Pseudomonas aeruginosa yielded the highest number of unique genes, which represent nearly 41% of proteins of this genome. This is congruent "", ""start_index"": 183046, ""end_index"": 183237}]",chunking_evaluation/pubmed/pubmed.txt
What specific reactions exert high positive control on β-catenin levels in the reference state?,"[{""content"": "" the total concentration of \u03b2-catenin (concentration (C\u03b2cati \u2245 1). To this group belong the reactions participating in the disassembly of the destruction complex APC*/axin*/GSK3\u03b2, which are described by the rate constants k\u2212\n7 for the dissociation of the APC/axin complex, k\u2212\n6 for the dissociation of GSK3\u03b2 from the destruction complex, and k\n5 for the dephosphorylation of the APC and axin in the destruction complex. Other steps with a high positive control are the dissociation of \u03b2-catenin from the destruction complex (rate constant: k\u2212\n8), axin degradation (rate constant: k\n15), and \u03b2-catenin synthesis (\u03bd\n12).\n\n\nThere are many reactions exerting almost no control on "", ""start_index"": 438203, ""end_index"": 438879}]",chunking_evaluation/pubmed/pubmed.txt
What effects does an increase in the turnover rate of axin have on the β-catenin signal?,"[{""content"": ""2.\n\nInterestingly, an increase in the turnover rate of axin leads to higher amplitudes and shorter durations of the \u03b2-catenin signal. This can be explained by the faster degradation of axin after "", ""start_index"": 426377, ""end_index"": 426573}]",chunking_evaluation/pubmed/pubmed.txt
