question,references,corpus_id
What existing resources informed the development of CISA and NIST's Cybersecurity Performance Goals?,"[{""content"": ""and\nprotections that CISA and NIST recommend all organizations implement. CISA and NIST based the CPGs on existing\ncybersecurity frameworks and guidance to protect against the most common and "", ""start_index"": 262439, ""end_index"": 262631}]",chunking_evaluation/cybersecurity/cyberclean.txt
What security objectives must Open RAN implementations meet for network slicing?,"[{""content"": ""and availability triad of the network slice user data in\ntransit within the Open RAN.\nEnsure "", ""start_index"": 786433, ""end_index"": 786526}, {""content"": ""CLOUD_INFRASTRUCTURES_PART_I_20211028.PDF\n19 https://media.defense.gov/2021/Nov/18/2002895143/-1/1/0/SECURITY_GUIDANCE_FOR_5G_CLOUD_INFRASTRUCTURES_PART_II_20211118.PDF\n20 https://media"", ""start_index"": 789381, ""end_index"": 789566}, {""content"": "" to leakage of highly sensitive customer slice such as:\nleakage of NSSAI over the air, and subscriber information (e.g., Subscription Permanent Identifier\n(SUPI), UE location information, su"", ""start_index"": 792419, ""end_index"": 792609}, {""content"": ""are security module (HSM)). Similarly, an HSM can be used\nto protect applicable credentials used for network slice-specific authentication.\nUser Equipment\nCurrent 3GPP 5G standards allow a UE t"", ""start_index"": 795552, ""end_index"": 795745}, {""content"": ""rm approach can be developed in the future.\n2) When available, terminate the slice in the application. This might provide greater security\nfrom a confidentiality or privacy p"", ""start_index"": 798878, ""end_index"": 799052}]",chunking_evaluation/cybersecurity/cyberclean.txt
What mitigations are listed under TD 3.3 to prevent Trojan introduction during FPGA application design?,"[{""content"": ""during\nthe development phase.\nMitigations\nMaintain bi-directional links to approved requirements. Tracing to design\ndecisions is permitted in support of derived requirements.\nEnforce peer review best practices.\nCreate and execute a documented test plan.\nImplement, validate, and verify test "", ""start_index"": 573921, ""end_index"": 574212}, {""content"": ""re utility.\n The code has appropriate unit tests.\n Tests are well designed.\n The developer used clear names for everything.\n Comments are clear and useful and mostly explain \n instead of\nwhat\nExecu"", ""start_index"": 575797, ""end_index"": 575994}, {""content"": ""All test discrepancies, bugs, etc., should be resolved via a change process\nutilizing a change management system. The established processes should be\ndocumented, enforced"", ""start_index"": 577773, ""end_index"": 577943}]",chunking_evaluation/cybersecurity/cyberclean.txt
Which Zero Trust pillars depend on device pillar capabilities for authentication or threat detection?,"[{""content"": ""indicated.\nIdentity and authentication are based on the user pillar. Devices hosting users are\nauthenticated and authorized to connect to the requested resources based on device\nattributes. "", ""start_index"": 115630, ""end_index"": 115820}, {""content"": ""e, function, and measured risk. Continuous\nmonitoring and behavior analysis enables faster remediation of a broader class\nof security threats.\nRemote Access Protection: Creating policies to allow "", ""start_index"": 118301, ""end_index"": 118497}, {""content"": ""ing security baselines, application allowlisting, and situational\nawareness across all inventoried devices. Dynamic inventories may include both\nmanaged and unmanaged devices that have been granted a"", ""start_index"": 120872, ""end_index"": 121071}]",chunking_evaluation/cybersecurity/cyberclean.txt
What SAE International standard is recommended for detecting counterfeit parts in FPGA assurance?,"[{""content"": ""with SAE International AS6171 Test\nMethods Standard: General Requirements Suspect/Counterfeit, Electrical,\nElectronic and Electromechanical Parts as recommended by this report is an\neffective "", ""start_index"": 524854, ""end_index"": 525046}]",chunking_evaluation/cybersecurity/cyberclean.txt
What steps does Snake take to encode arbitrary byte data into outbound DNS requests?,"[{""content"": ""obfuscating the byte array values shown above, Snake encodes these byte\nvalues as de-facto base32 text, using the ten digits 0-9 and the 26 lowercase ASCII letters a-z, with v,\nw, x, y, and z all "", ""start_index"": 1049217, ""end_index"": 1049413}, {""content"": ""nt data is contained within an HTTP header\nfield of a GET request, unless the data is over a certain size (usually 256 bytes, but configurable).\nObserved field keys have included: Auth-Data, Cach"", ""start_index"": 1051253, ""end_index"": 1051448}, {""content"": "" begin with the ustart authentication. The specifics\nvary with each ustart version, but in each case the random nonce and the computed function of the\nnonce and ustart value are encoded in a manne"", ""start_index"": 1052322, ""end_index"": 1052518}, {""content"": ""oding is completed, if necessary, the remaining data begins with an 8-byte\nmetadata structure that provides rudimentary sessionization on top of the stateless HTTP. Snake\nhttp and http2 client-to-ser"", ""start_index"": 1053680, ""end_index"": 1053879}, {""content"": ""ng the TCP 3-way handshake, the implant completes the ustart authentication for\nthis session. Sinc"", ""start_index"": 1055520, ""end_index"": 1055618}]",chunking_evaluation/cybersecurity/cyberclean.txt
What net blocks are registered to Tarh Andishan using the email tarh.andishan(at)yahoo.com?,"[{""content"": ""Iranian IP address.\n TARH ANDISHAN\n Tarh Andishan is listed as the registrant for a number of small net blocks based upon the email\n address tarh.andishan(at)yahoo.com. The net blocks appear to "", ""start_index"": 167139, ""end_index"": 167333}, {""content"": ""                                c\n  operators of the blog IranRedLine.org, which comments on Iran\ns nuclear weapons efforts, has\n                              c2\n  mentioned in multiple posts h"", ""start_index"": 168401, ""end_index"": 168594}]",chunking_evaluation/cybersecurity/reportsclean.txt
What codepage-specific strings define the %STEPID% parameter in the malware operation?,"[{""content"": ""operation. This string\nvaries depending on the local system language and may be one of the following:\nstep2-down-k\n for codepage 0412 (Korean)\nstep2-down-j\n for codepage 0411 (Japanese)\nstep2-down-u\n for codepage 0409 (English,US)\nstep2-down-r\n for codepage 0419 (Russian)\nstep2-down-c\n for codepage 0804 (Chinese)\nstep2-down-b\n for codepage 0409 "", ""start_index"": 1439747, ""end_index"": 1440094}]",chunking_evaluation/cybersecurity/reportsclean.txt
What condition triggers the module to delay callback to the C&C server?,"[{""content"": ""this executable is its unusual delay and\npersistence. If a special file exists on the system, the module will not start calling\nback to C&C server until the special file is 180 days old. So, if some other critical\nmalicious component was removed during this period, current module backs up\nand "", ""start_index"": 1304130, ""end_index"": 1304424}]",chunking_evaluation/cybersecurity/reportsclean.txt
What filenames related to technical reports are embedded in this text data?,"[{""content"": ""f\nSiPf\nbcs_wp_InceptionReport_EN_v12914.pdf.txtUT\n-hUX\n-`]Q\nBC>\""\fH\nZheU\n+@})\n\"":;g^lL\nR[5W\n(&\""hs\nV\""7~"", ""start_index"": 1749972, ""end_index"": 1750072}, {""content"": ""D`\n!i +br\ny:(S\nobNDdxz\nQ}G.EV?#\n<^maC\nRB'B`/yc\nh982\nQW3=\nL=\""e\nzOe-\n|!Id\nJI.G^\n 8Zy\nW:f!\neb3@0&\nf@+?w+\nE`|L\n/S`^P[\na\fH2a\n3q^k\nF\f$ru\ft\n|\""h(\n/-Iq^\n{v:Cj/@YtWI\nNr<(\n8kDW4\nE^Vh\nApCW\n##p:\n8j2F\nfZ7t4\n{fYN\n4O"", ""start_index"": 1753852, ""end_index"": 1754052}]",chunking_evaluation/cybersecurity/reportsclean.txt
How many ad libraries in Google Play apps are vulnerable to JBOH or DLOH attacks?,"[{""content"": ""of the apps             Fifty-seven of the 92 ad libraries in the popular\n                              contain at least one ad library, 35% have at least      Google Play apps have the JBOH issue.\n  "", ""start_index"": 1563966, ""end_index"": 1564166}, {""content"": ""      JBOH Downloads\n     of the top five\n     Android ad\n                                      Ad1                 9,702              2,802               8,781M               2,348M\n     librarie"", ""start_index"": 1565236, ""end_index"": 1565432}]",chunking_evaluation/cybersecurity/reportsclean.txt
What user-agent string patterns differentiate attacker activity from victim/researcher activity in WebDAV connections?,"[{""content"": ""Wolves\nVictims of this attack will connect using the Windows WebDAV redirector, and\nthe HTTP request user-agent string will reflect this. For Windows XP this will\ntypically be \nMicrosoft-WebDAV-MiniRedir/5.1.2600\n, and for Windows 7 a\ncommon user-agent is \nMicrosoft-WebDAV-MiniRedir/6.1.7601\nSecurity researchers \n and there are a few of them - connect "", ""start_index"": 1228143, ""end_index"": 1228497}, {""content"": ""client based on the\nopen source davfs2 file system for Linux to mount the WebDAV shares.\n                                                                            23\n\fThis client is used when uploading new malware, but also when the attackers\nscan their shares for new victim updates, in w"", ""start_index"": 1229949, ""end_index"": 1230240}, {""content"": ""   25\n\fPART II:\nSupport infrastructure\n                         26\n\fAn embedded device proxy network\nA superficial examination of the proxy IP addresses that connected to CloudMe\nshowed them to be internet-connected devices of various kinds. Many were\nKorean Tera-E"", ""start_index"": 1232046, ""end_index"": 1232311}]",chunking_evaluation/cybersecurity/reportsclean.txt
What action does the Snake rootkit perform when its ZwTerminateProcess hook handler detects the shutdown of svchost.exe?,"[{""content"": ""processes.\nThe hook handler for ZwTerminateProcess() checks if the process being shut down is svchost.exe. If so, it considers\nit to be a system shutdown, so it unloads its usermode DLL and deactivates its own network drivers, just like it does when its\nZwShutdownSystem() hook handler "", ""start_index"": 1936782, ""end_index"": 1937068}]",chunking_evaluation/cybersecurity/reportsclean.txt
What evidence links the email address httpchen@gmail.com to Shanghai Jiao Tong University and Chinese military entities?,"[{""content"": ""checalla.com, used with the 4H RAT in 2008. This domain was registered to httpchen@gmail.\n    com at the time, and this address was also used to make a posting on the GRATEFUL BBS (shown in Figure 7).\n    The posting indicates that httpchen is located at the \n (Minhang) campus of SJTU and was "", ""start_index"": 1620553, ""end_index"": 1620847}, {""content"": ""ly\ncpyy\ns dormitory room shows in the\nbackground two military hats that\nappear to be Type 07 PLA Army\nofficer peak hats:\n                                                                                                    18\n\fCrowdStrike Intelligence Report\nCrowdstrike Global Intelligen"", ""start_index"": 1623701, ""end_index"": 1623987}]",chunking_evaluation/cybersecurity/reportsclean.txt
Which Real-Time Ad Bidding platforms were exploited to deliver CryptoWall 2.0 ransomware via malvertising in 2014?,"[{""content"": ""Time Ad Bidding. We observed Real Time Ad bidding platforms, including\nOpenX, GoogleAds, Yahoo, AOL, and first-impression.com, fall victim to the ransomware malvertising\nscheme by unwittingly "", ""start_index"": 586836, ""end_index"": 587028}]",chunking_evaluation/cybersecurity/reportsclean.txt
What registrant information is associated with the domain defiantmarketing.com?,"[{""content"": ""6), and is also used in the WHOIS record\nfor defiantmarketing.com21.\nThe domain "", ""start_index"": 948933, ""end_index"": 949013}, {""content"": ""clusive-coupons-bhw.html\n       https://dazzlepod.com/rootkit/?page=284\n5     \n     OPERATION ARACHNOPHOBIA\n\f                   Figure 7: Blackhatworld advertisement identifying VPSNOC as a Digital Linx subdivision25\nAdditional research into Abunasar Khan identified several registered"", ""start_index"": 950559, ""end_index"": 950844}]",chunking_evaluation/cybersecurity/reportsclean.txt
Which cyber attacks are referenced in the 'History of discovered attacks' section of the document?,"[{""content"": ""Stuxnet................................................................... 11\n               Night "", ""start_index"": 1992343, ""end_index"": 1992442}, {""content"": ""cus for targeted attacks and is now among the top\n five most targeted sectors worldwide. Companies in the sector are facing a growing risk\n of having their services interrupted or lo"", ""start_index"": 1993566, ""end_index"": 1993748}, {""content"": ""rown more sophisticated\n in the way they attack.\n During the monitoring period from July 2012 t"", ""start_index"": 1994971, ""end_index"": 1995066}]",chunking_evaluation/cybersecurity/reportsclean.txt
"What functionality change was introduced in the June 17, 2013 version of TinyZBot?","[{""content"": ""On June 17, 2013, there was an addition that allowed for the loading of configuration data from\n the PE\ns resources. At this time, it was limited to the exfiltration email address. This version was"", ""start_index"": 235636, ""end_index"": 235833}]",chunking_evaluation/cybersecurity/reportsclean.txt
What legitimate organizations in the Caucasus region are imitated by APT28's domains?,"[{""content"": ""Examples of APT28 domains imitating organizations in the Caucasus\n APT28 Domain               Real Domain\n                            The Kavkaz Center / The Caucasus Center, an international Islamic news agency with coverage of\n kavkazcentr[.]info\n                            Islamic "", ""start_index"": 1098303, ""end_index"": 1098588}, {""content"": ""r its treatment of journalists and its\n                             increasing consolidation of control over the media.9\n                             7\n                              \n Moran, Ned, V"", ""start_index"": 1101499, ""end_index"": 1101696}]",chunking_evaluation/cybersecurity/reportsclean.txt
What email address is consistently listed for submitting security inquiries in this malware report?,"[{""content"": ""LP: Green\n        For any inquiries, please contact intelreports@kaspersky.com\na6f55037cb02911c5624e70a67704156\na131d12bc9ab7983b984c81e5e7e108e\n0367f89"", ""start_index"": 1328731, ""end_index"": 1328883}, {""content"": ""4ae3cf1314f\n611c4440aa2587f54702e7e58b7be75f\n65f7b330bcc7aeebf8d84afa0b23bf02\n67b96c2265e44ccfad708c9387570ab4\n69fa0bfd74d0db4ad734b9944ea71ec3\n6a79c842a6edca3460b0026cd16c36"", ""start_index"": 1330424, ""end_index"": 1330598}, {""content"": ""       autoblank.oni.cc\n22283.bodis.com                            autobrown.gofreeserve.com\n42world.net                                autocargo.100gbfreehost.com\n59.188.31."", ""start_index"": 1333595, ""end_index"": 1333769}]",chunking_evaluation/cybersecurity/reportsclean.txt
What types of legitimate security organization domains does APT28 imitate?,"[{""content"": ""in numerous Russian state\n                              Table 3: Examples of APT28 domains imitating legitimate NATO and security websites\n                              APT28 Domain          "", ""start_index"": 1115047, ""end_index"": 1115238}, {""content"": ""ecurity and Cooperation in Europe (osce.org)\n                             16\n                                  The Military Doctrine of the Russian Federation, approved by Presidential edict on 5 Fe"", ""start_index"": 1115646, ""end_index"": 1115844}, {""content"": ""of contact information for defense\n                                                             attach\ns in the \nAnkara Military Attach\n Corps (AMAC),\n                                              "", ""start_index"": 1116734, ""end_index"": 1116931}, {""content"": ""nse          Targeting organizations and professionals\n                             events held"", ""start_index"": 1118019, ""end_index"": 1118114}, {""content"": ""                                                         new defense technologies.\n16 fireeye.com\n\fAPT 28: A Window into Russia\ns Cyber Espionage Operations?\nOTHER APT28 TARGETS\nARE CONSISTENT\nWITH "", ""start_index"": 1119399, ""end_index"": 1119597}]",chunking_evaluation/cybersecurity/reportsclean.txt
What conditions prevent the exploit targeting IE 10 with Adobe Flash from functioning?,"[{""content"": ""www.[REDACTED].com/Data/img/img.html.\nMitigation\nThe exploit targets IE 10 with Adobe Flash. It aborts exploitation if the user is browsing with a different\nversion of IE or has installed Microsoft\ns Experience Mitigation Toolkit (EMET). So installing EMET or\nupdating to IE 11 prevents "", ""start_index"": 675290, ""end_index"": 675577}]",chunking_evaluation/cybersecurity/reportsclean.txt
What three components are used to generate TinyZBot's dynamic password?,"[{""content"": ""implemented,\nTinyZBot used what is referred to as a \ndynamic password\n. The result of this is a\ncryptographically hashed version of the server time (which must be obtained through a SOAP\nquery), the TinyZBot\ns GUID, and the TinyZBot\ns AppUsageID (campaign identifier).\nFor the "", ""start_index"": 220194, ""end_index"": 220471}, {""content"": ""           04576696\n  Content-Length: 425\n  Expect: 100-continue\n  HTTP/1.1 100 Continue\n  <?xml version=\n encoding=\nutf-8\n?><soap:Envelope xmlns:soap=\nhttp://schemas.xmlsoap.org/\n  soap/envelope/\n  xmlns:xsi=\nhttp://www.w3.org/2001/XMLSchema-instance\n xmlns:xsd=\nhttp://www"", ""start_index"": 223010, ""end_index"": 223284}]",chunking_evaluation/cybersecurity/reportsclean.txt
What registrant information is listed for the domain silibank.net in the WHOIS record?,"[{""content"": ""ID:\nRegistrant Name: Whois Privacy Protection Service by MuuMuuDomain\nRegistrant Organization: Whois Privacy Protection Service by MuuMuuDomain\nRegistrant Street1: 2-7-21 Tenjin "", ""start_index"": 471290, ""end_index"": 471468}, {""content"": "" APNIC\nremarks: hostmasters and include your organisation's account\nremarks: name in the subject line.\nremarks: -+-+-+-+-+-+-+-+-+-+-+-++-+-+-+-+-+-+-+-+-+-+-+-+-+-+\nmnt-irt: IRT-STAR-KP\nchanged: hm-changed@apnic.net 20091221\nsource: APNIC\nirt: IRT-STAR-KP\naddress:"", ""start_index"": 473176, ""end_index"": 473441}, {""content"": ""  MAINT-STAR-KP\nchanged:      hm-changed@apnic.net 20091214\nsource:     APNIC\nWHOIS Record for uriminzokkiri.com:\nDomain Name : uriminzokkiri.com\nPunnyCode : uriminzokkiri.com\nCreation Date : 20"", ""start_index"": 475327, ""end_index"": 475521}]",chunking_evaluation/cybersecurity/reportsclean.txt
What purpose does the GetServerTime SOAP command serve in the TinyZBot command and control protocol?,"[{""content"": ""GetServerTimeResponse></soap:Body></soap:Envelope>\n  This is the first query done by a running TinyZBot instance, and needs to be done shortly before\n  most other queries, in order to update the dynamic password.\n  Commands, updates and files to drop and execute are stored as files on the SOAP "", ""start_index"": 221976, ""end_index"": 222271}]",chunking_evaluation/cybersecurity/reportsclean.txt
What vulnerability allowed Stuxnet to auto-execute on USB drives?,"[{""content"": ""the Microsoft Windows Shortcut \nLNK/PIF\n Files Automatic File Execution\n  Vulnerability (CVE-2010-2568), which allows it to auto-execute on USB drives. Spreading through infected\n  "", ""start_index"": 2011861, ""end_index"": 2012042}]",chunking_evaluation/cybersecurity/reportsclean.txt
What political events are cited as triggers for North Korean cyber attacks?,"[{""content"": ""same\npattern seems to apply to pro-North Korean cyber actors, who have launched attacks to coincide\nwith U.S. Independence Day and the anniversary of the start of the Korean War, as well as\npropaganda and cyber attacks in response to joint military exercises between the U.S. and "", ""start_index"": 466945, ""end_index"": 467225}]",chunking_evaluation/cybersecurity/reportsclean.txt
What strategic challenges limit North Korea's ability to develop cyber warfare capabilities?,"[{""content"": ""relevant\nimplications:\n      \n    The North Korean regime strictly controls all Internet infrastructure,388 meaning cyber\n           activity by dissidents or autonomous hacker groups are very unlikely. In other words, any\n           cyber attacks originating in North Korea can be "", ""start_index"": 458858, ""end_index"": 459140}, {""content"": ""seen in the July 2009 attacks on South Korean and U.S. targets, North Korea\n           has leveraged networks in countries such as Austria, Georgia, Germany, and even South\n           Korea an"", ""start_index"": 459794, ""end_index"": 459986}, {""content"": ""05/30/investigating-north-koreas-netblock-part-3-topology/\n    http://38north.org/2010/09/speak-loudly-and-carry-a-small-stick-the-north-korean-cyber-menace/\n    http://www.defense.gov/pubs/North_Korea_Military_Power_Report_2013-2014.pdf\n    http://docs.house.gov/meetings/AS/AS00/20140402/10"", ""start_index"": 461979, ""end_index"": 462271}, {""content"": ""d an explicit pattern: most were around the time of U.S. \n South\n              Korean joint military exercises, while the others fell on a significant date or were in\n              response to political events.\n        \n     The primary targets were South Korean and U.S. entities. While these nat"", ""start_index"": 464456, ""end_index"": 464753}]",chunking_evaluation/cybersecurity/reportsclean.txt
What steps were taken to analyze the malicious 1.jar file in this investigation?,"[{""content"": ""(malicious!)\nNext, I loaded the 1.jar file into Java Decompiler to get the source code. It showed, that the functionality is\nobfuscated in some way, e.g. the function csfn(String paramString) decrypts all strings by \""removing\"" the\nnumbers of the string parameter:\ncsfn(\""64s33333e3333t333S55e666c777u5r333i534t76y2M34a55n76a88g666e44r2222\"") "", ""start_index"": 85690, ""end_index"": 86030}, {""content"": ""rer\\Main\"" /v DEPOff /t REG_DWORD /d 1 /f\nreg add \""HKCU\\Software\\Microsoft\\Internet Explorer\\Main\"" /v DisableFirstRunCustomize /t\nREG_DWORD /d 2 /f\nreg add \""HKCU\\Software\\Microsoft\\Internet Explorer\\"", ""start_index"": 87130, ""end_index"": 87328}, {""content"": ""HTTP request and open the URL in our favorite Browser:\n\f                       Figure 4: Base64 encoded (2nd) Payload\nURL: defense.miraclecz.com/index.asp?id=50100\nAs you can see, there is a st"", ""start_index"": 88966, ""end_index"": 89159}, {""content"": ""                                         #OPCLEAVER\n\f                                                                                                                           476f6f64\n "", ""start_index"": 92730, ""end_index"": 92916}]",chunking_evaluation/cybersecurity/reportsclean.txt
What evidence ties the BITTERBUG malware variants to Pakistan-based security firm Tranchulas?,"[{""content"": ""BITTERBUG malware had build paths containing the strings \nTranchulas\n and \numairaziz27\n    "", ""start_index"": 939744, ""end_index"": 939835}, {""content"": ""c (Figure 2). When TCIRT sent follow-up communications, VPSNOC did not\nrespond, further increasing our suspicions.\n                                                       Figure 2: VPSNOC "", ""start_index"": 943060, ""end_index"": 943247}, {""content"": ""ot. The TCIRT also requested that Mr. Khan share the actual email message with the\noriginal attached headers. Mr. Khan did not address the TCIRT question, but rather deferred our request to Mr. Ha"", ""start_index"": 946563, ""end_index"": 946759}]",chunking_evaluation/cybersecurity/reportsclean.txt
What platforms did cpyy use to share photography work?,"[{""content"": ""interest in\nphotography; his 163.com blog includes several\nphotographs taken by cpyy in the blog postings and\nalbums section. Some of these photographs also appear\n                                 "", ""start_index"": 1615700, ""end_index"": 1615897}, {""content"": ""n re-posted\n    on popular Chinese hacking sites such as xfocus.net8.\n                        "", ""start_index"": 1618144, ""end_index"": 1618238}, {""content"": ""in 2008. This domain was registered to httpchen@gmail.\n    com at the time, and this address was also used to make a posting on the GRATEFUL BBS (shown in Figure 7).\n    The posting indic"", ""start_index"": 1620588, ""end_index"": 1620775}, {""content"": ""          17\n\fCrowdStrike Intelligence Report\nCrowdstrike Global Intelligence Team\nAlthough somewhat unclear, pictures from the album 2002\n2002 birthday\n), also posted in\nFebruary 2007, show the "", ""start_index"": 1623319, ""end_index"": 1623514}]",chunking_evaluation/cybersecurity/reportsclean.txt
What distinct detection patterns do the YARA rules in this text specify?,"[{""content"": ""$s1 = \nBackDoorLogger\n    $s2 = \nzhuAddress\n  condition:\n    all of them\nrule Jasus\n  strings:\n    "", ""start_index"": 308347, ""end_index"": 308446}, {""content"": "" \nmessage data length in B64: %d Bytes\n  condition:\n    all of them\nrule mimikatzWrapper\n  strings:\n    $s1 = \nmimikatzWrapper\n    $s2 = \nget_mimikatz\n  condition:\n    all of th"", ""start_index"": 311526, ""end_index"": 311703}, {""content"": ""         North Korean cyber capabilities and limitations ......................................."", ""start_index"": 314882, ""end_index"": 314978}, {""content"": "".................................................................... 45\nPatterns in the noise: cybe"", ""start_index"": 318334, ""end_index"": 318433}, {""content"": ""han any other country that has targeted U.S. defense assets.7 While Major Sin may\nhave been overly optimistic about North Korea\ns abilities, it is clear that they should not be\nunderestimated"", ""start_index"": 321885, ""end_index"": 322076}]",chunking_evaluation/cybersecurity/reportsclean.txt
What condition delays the malware module from initiating communication with C&C servers?,"[{""content"": ""the most interesting functions of this executable is its unusual delay and\npersistence. If a special file exists on the system, the module will not start calling\nback to C&C server until the special file is 180 days old. So, if some other critical\nmalicious component was removed during "", ""start_index"": 1304096, ""end_index"": 1304383}]",chunking_evaluation/cybersecurity/reportsclean.txt
What passwords were used by Poison Ivy variants connecting to the domain wmi.ns01[.]us?,"[{""content"": ""Mutex\nfd69793bd63c44bbb22f9c4d46873252 java7                      "", ""start_index"": 656152, ""end_index"": 656218}, {""content"": "" mid-\nterm.\nOperation Poisoned Handover: Unveiling Ties Between APT Ac"", ""start_index"": 659208, ""end_index"": 659278}, {""content"": ""s C2 destination information (most have\n           md5 hash of b5ac964a74091d54e091e68cecd5b532)\nTh"", ""start_index"": 662334, ""end_index"": 662433}]",chunking_evaluation/cybersecurity/reportsclean.txt
What language does APT28 use in its lures intended to target Georgian government agencies or citizens?,"[{""content"": ""      Chechnya and other Russian republics and       Georgian that are probably intended to target\n                                     the independent states of Georgia,             Georgian government agencies or citizens.\n                             Armenia, and Azerbaijan, continues to "", ""start_index"": 1087041, ""end_index"": 1087333}]",chunking_evaluation/cybersecurity/reportsclean.txt
"What command structure, location, functional mission identification number are associated with the Chinese military unit linked to satellite communications intercept?","[{""content"": ""(GSD), the 12th Bureau of\n the 3rd GSD is headquartered in the Zhabei district of Shanghai and \nappears to have a functional mission\n involving satellites, likely inclusive of intercept of satellite communications and possibly space-based SIGINT\n collection\n. The same report also lists a "", ""start_index"": 1628391, ""end_index"": 1628680}, {""content"": ""logies in the space and imaging/remote sensing sectors. The size and number of dishes present in\n the area is also consistent with these activities.\n  http://project2049.net/documents/pla_third_depart"", ""start_index"": 1629454, ""end_index"": 1629654}, {""content"": ""                                                                             Malware, Relative\n   "", ""start_index"": 1630817, ""end_index"": 1630915}, {""content"": ""School of Information Security Engineering at SJTU.\nThis university has previously been posited as a recruiting\nground for the PLA to find personnel for its cyber\nintelligence gathering units, a"", ""start_index"": 1632374, ""end_index"": 1632568}]",chunking_evaluation/cybersecurity/reportsclean.txt
Which government critics linked to online accounts faced arrest in Bahrain according to the text?,"[{""content"": ""                                               Salman Darwish\n                                  (Gov't critic)                                                                                       987487705\n                                                            Arrested\n                    "", ""start_index"": 1800552, ""end_index"": 1800848}, {""content"": ""    Red Sky\n                                              (Translator)   Arrested\n                  "", ""start_index"": 1801048, ""end_index"": 1801148}, {""content"": ""When released, he\n                                                                                                Bahrain\ns opposition. However, the account also directly crit-\nfound that the passwords for his Twitter, Facebook, and e-mail\n                                                         "", ""start_index"": 1803930, ""end_index"": 1804227}]",chunking_evaluation/cybersecurity/reportsclean.txt
What cryptographic weaknesses enabled the Darkhotel malware's fraudulent certificate use?,"[{""content"": ""          sha1/RSA (512 bits)\nAll related cases of signed Darkhotel malware share the same Root Certificate\nAuthority and Intermediate Certificate Authority that issued certificates with\nweak md5 keys (RSA 512 bits). We are confident that our Darkhotel threat actor\nfraudulently duplicated these "", ""start_index"": 1295597, ""end_index"": 1295893}, {""content"": ""10, 2011:\nMicrosoft is aware that DigiCert Sdn. Bhd, a Malaysian subordinate certifica-\ntion authority (CA) under Entrust and GTE CyberTrust, has issued 22 certifi-\ncates with weak 512 bit "", ""start_index"": 1296287, ""end_index"": 1296476}, {""content"": ""5000\nand the period of time required was about 2 weeks. (see http://lukenotricks.\nblogspot.co.at/2010/03/rsa\nfactoring\nservice\nweeks.html)\nIn October 2012, Tom Ritter reported that it would cost about $120\n-$150, per-\nhaps even as little as $75.\nGoing even further back, there was m"", ""start_index"": 1298140, ""end_index"": 1298422}, {""content"": ""s a part of a mid-to-late 2009 project:\ne:\\project\\2009\\x\\total_source\\32bit\\ndiskpro\\src\\ioman.c\nKeylogger Code\nThis driver package is built to resemble a legitimate low-level Microsoft system\ndevice. It is installed as a system kernel driver \nNdiskpro\n service, described as\nMicrocode Update Device\n. It is slightly surprising that no rootkit functionality\nhides this service:\nWhen loaded"", ""start_index"": 1300550, ""end_index"": 1300940}]",chunking_evaluation/cybersecurity/reportsclean.txt
What lures were used in BITTERBUG variants associated with Pakistan-based security firm Tranchulas?,"[{""content"": ""                                        s\nattacks   around summer\n                                                                                                                                               robable\n             original\n2013, using possible      blog\n                       lures  "", ""start_index"": 965194, ""end_index"": 965494}, {""content"": ""                                                                              o\n                                                                                                                                                        is\npsupport\n                                                                                                                                                               robable\n                                                                                                                                                                         components and\n   "", ""start_index"": 968557, ""end_index"": 969155}]",chunking_evaluation/cybersecurity/reportsclean.txt
What parameters are defined in the CORESHELL beacon structure?,"[{""content"": ""    Value                    Description\n 00           00                       Command byte:\n                                       0 - Command request\n                                       1 - "", ""start_index"": 1180760, ""end_index"": 1180956}, {""content"": ""r Espionage Operations?\n                             When the above command \n10 41 70 41 10 42 33\n is decrypted using the key \n01 01 01 01 01\n                             01 01 01\n the followin"", ""start_index"": 1183457, ""end_index"": 1183650}, {""content"": ""CPU\n                              architecture, Windows Firewall state, User Account Control (UAC) configuration settings on Windows\n                              Vista and above and Internet"", ""start_index"": 1186254, ""end_index"": 1186445}, {""content"": ""ionage Operations?\n                             After collecting host information, CHOPSTICK creates a hidden file that may be named\n                             %ALLUSERSPROFILE%\\edg6EF885E2.tmp f"", ""start_index"": 1189144, ""end_index"": 1189341}, {""content"": ""e, but is designed for one-way communications between\n                               processes and can also be used across the network.\n37 fireeye.com\n\fAPT 28: A Window into Russia\ns Cyber Espionage Operations?\n                             CHOPSTICK uses a URL-safe Base64 encoding"", ""start_index"": 1192231, ""end_index"": 1192512}]",chunking_evaluation/cybersecurity/reportsclean.txt
Which kernel-mode API functions does the Snake driver hook to maintain persistence and hide activity?,"[{""content"": ""processes.\nNext, the driver sets up the hooks for the following kernel-mode APIs:\n    \n ZwCreateThread\n    \n ZwCreateUserProcess\n    \n ZwShutdownSystem\nAfter that, it calls "", ""start_index"": 1911562, ""end_index"": 1911735}, {""content"": ""cripts, CSS templates, advertising contents, analytics data, blogs, social networking data, etc. When intercepted\nwith the purpose of analysis, such traffic may literally represent itself hundreds o"", ""start_index"": 1913207, ""end_index"": 1913405}]",chunking_evaluation/cybersecurity/reportsclean.txt
